city,state,county,name,zip,state2,address,phone
South Pittsburg,TN,marion,New Hope Volunteer Fire Department,37380,tn,279 Short Hollow Road,423-837-8666
Sequatchie,TN,marion,Sequatchie Fire Department,37374,tn,184 Handle Street,423-942-6009
South Pittsburg,TN,marion,South Pittsburg Fire - Rescue,37380,tn,205 Elm Avenue,423-837-5000
South Pittsburg,TN,marion,South Pittsburg Mountain Volunteer,37380,tn,115 Kirk Lane,423-837-7775
South Pittsburg,TN,marion,Sweeton Cove Volunteer Fire Department,37380,tn,6200 Sweeton Cove Rd,423-837-7639
Whitwell,TN,marion,West Valley Fire Department,37397,tn,5050 Old Dunlap Road,423-658-0588
Whitwell,TN,marion,Whitwell Mtn Fire & Rescue,37397,tn,247 Lee Morrison Road,423-658-1477
Whitwell,TN,marion,Whitwell Volunteer Fire Department,37397,tn,S Walnut St,423-658-5151
Lewisburg,TN,marshall,Berlin Fire Department,37091,tn,1700 Old Berlin Road,931-359-4100
Chapel Hill,TN,marshall,Chapel Hill Fire Department,37034,tn,119 North Horton Parkway,931-364-4135
Cornersville,TN,marshall,Cornersville Fire Department,37047,tn,118 South Main Street,931-293-2211
Lewisburg,TN,marshall,Farmington Richcreek Volunteer Fire Department,37091,tn,2090 Wade Brown Road,931-359-6372
Cornersville,TN,marshall,Five Points Volunteer Fire Department,37047,tn,3964 Ostella Road,931-293-2444
Lewisburg,TN,marshall,Lewisburg Fire Department,37091,tn,118 Water Street,931-359-4544
Columbia,TN,maury,City of Columbia Fire Department,38401,tn,1000 South Garden Street,931-560-1700
Culleoka,TN,maury,Culleoka Volunteer Fire Department,38451,tn,2359 Culleoka Highway,931-987-2883
Columbia,TN,maury,Duck River Basin Fire And Rescue Squad,38401,tn,1609 Bailey Street,931-490-9927
Hampshire,TN,maury,Hampshire Volunteer Fire Department,38461,tn,4116 Hampshire Pike,931-285-0216
Santa Fe,TN,maury,Maury County Fire Department - Santa Fe,38482,tn,2606 Owens Drive,931-388-0035
Columbia,TN,maury,Maury County Fire Department Station 7,38401,tn,2424 Bear Creek Pike,931-388-0035
Culleoka,TN,maury,Mooresville Fire Department,38451,tn,3054 Demastus Road,931-270-5092
Mount Pleasant,TN,maury,Mt Pleasant Fire Department,38474,tn,1158 North Main Street,931-379-3939
Williamsport,TN,maury,Shady Grove Volunteer Fire Department,38487,tn,4251 Highway 50,931-583-9135
Columbia,TN,maury,Theta Volunteer Fire Department,38401,tn,2110 Gravel Hill Road,931-215-0812
Athens,TN,mcminn,Athens City Fire Department,37303,tn,815 North Jackson Street,423-744-2762
Calhoun,TN,mcminn,Calhoun Municipal Building,37309,tn,746 Highway 163,423-336-2348
Athens,TN,mcminn,Claxton Community Volunteer,37303,tn,1710 County Road 750,423-336-5166
Englewood,TN,mcminn,Englewood Fire Department,37329,tn,26 Church Street,423-887-7509
Etowah,TN,mcminn,Etowah Fire Department,37331,tn,126 8th Street,423-263-7811
Etowah,TN,mcminn,Etowah Rescue Squad And Rural Fire Department,37331,tn,1018 Tennessee Avenue,423-263-9312
Niota,TN,mcminn,Niota Volunteer Fire Department,37826,tn,Main St,423-568-2011
Riceville,TN,mcminn,Riceville Fire Department,37370,tn,3920 Route 11,423-462-2739
Niota,TN,mcminn,Union Grove VFD,37826,tn,920 County Road 316,865-755-3172
Adamsville,TN,mcnairy,Adamsville Volunteer Fire Department,38310,tn,231 East Main Street,731-632-4400
Bethel Springs,TN,mcnairy,Bethel Springs Fire Department,38315,tn,4066 Main Street,731-934-7262
Finger,TN,mcnairy,Finger Volunteer Fire Department,38334,tn,2296 Finger Leapwood Road,731-934-4441
Guys,TN,mcnairy,Guys Volunteer Fire Department,38339,tn,252 South Farmville Road,
Selmer,TN,mcnairy,Mcnairy Company Tn Mcnairy County Fire Department,38375,tn,170 West Court Avenue,731-645-9135
Michie,TN,mcnairy,Michie Volunteer Fire Department,38357,tn,5725 Highway 22,731-239-3500
Ramer,TN,mcnairy,Ramer Fire Department,38367,tn,16 Key Lane,731-645-7564
Selmer,TN,mcnairy,Selmer Fire Department,38375,tn,707 Industrial Park Drive,731-646-1788
Stantonville,TN,mcnairy,Stantonville Volunteer Fire Department,38379,tn,120 Scove Lane,731-610-7002
Milledgeville,TN,mcnairy,Town Of Milledgville Fire Department,38359,tn,24 Park Street,731-687-3011
Decatur,TN,meigs,Decatur Fire Department,37322,tn,Hwy 58 N,423-334-5716
Decatur,TN,meigs,Meigs County Emergency Services Fire - Rescue,37322,tn,14816 Highway 58,423-334-3211
Madisonville,TN,monroe,Ball Play Fire Department,37354,tn,3246 Ballplay Road,423-295-2464
Sweetwater,TN,monroe,Christianburg Volunteer Fire Department,37874,tn,275 Fire Department Road,423-337-2506
Sweetwater,TN,monroe,City Of Sweetwater Fire Department,37874,tn,208 Monroe Street,423-337-6724
Tellico Plains,TN,monroe,Conasauga Valley Fire Department,37385,tn,471 Reliance Road,423-253-7062
Tellico Plains,TN,monroe,Consauga Valley Fire Department,37385,tn,470 Reliance Road,423-253-2123
Madisonville,TN,monroe,Gudger Volunteer Fire Department,37354,tn,510 Gudger Road,423-519-8999
Madisonville,TN,monroe,Hopewell Volunteer Fire Department,37354,tn,1968 Federal Road,423-519-1030
Madisonville,TN,monroe,Madisonville City Fire Department,37354,tn,315 Englewood Road,423-442-2212
Tellico Plains,TN,monroe,Mt Vernon Volunteer Fire Dept,37385,tn,700 Old State Road,423-536-8155
Sweetwater,TN,monroe,North Monroe Volunteer Fire Department,37874,tn,184 Old Sweetwater Road,423-337-6038
Madisonville,TN,monroe,Notchey Creek Volunteer Fire Department,37354,tn,106 Community Center Rd,423-519-4224
Tellico Plains,TN,monroe,Rafter Volunteer Fire Department,37385,tn,1956 Rafter Road,423-253-2223
Tellico Plains,TN,monroe,Tellico Plains Volunteer Fire Department,37385,tn,201 Southard Street,423-253-2333
Madisonville,TN,monroe,Tri-Community Fire Department,37354,tn,1530 Oak Grove Road,423-442-3742
Tellico Plains,TN,monroe,Turkey Creek Volunteer Fire Department,37385,tn,611 Turkey Creek Road,423-253-2223
Vonore,TN,monroe,Vonore Fire Department,37885,tn,608 Church Street,423-884-6111
Clarksville,TN,montgomery,Clarksville Fire Rescue,37040,tn,802 Main Street,931-645-7456
Clarksville,TN,montgomery,Henrietta Volunteer Fire Department,37043,tn,1008 Batts Drive,615-307-9210
Clarksville,TN,montgomery,Montgomery County Fire Department,37040,tn,130 South 1st Street,931-648-5777
Lynchburg,TN,moore,Jack Daniel Fire Brigade,37352,tn,280 Lynchburg Highway,931-759-6109
Deer Lodge,TN,morgan,Clarence B. Lane Memorial Park & Firehall,37726,tn,4744 Nashville Highway,423-965-3922
Coalfield,TN,morgan,Coalfield Volunteer Fire Department,37719,tn,122 Jerry Jones Rd,865-435-0130
Deer Lodge,TN,morgan,Deer Lodge Volunteer Fire Department,37726,tn,402 Old Deer Lodge Pike,423-965-3080
Oliver Springs,TN,morgan,Joyner Volunteer Fire Department,37840,tn,3729 Knoxville Highway,423-324-5802
Oakdale,TN,morgan,Oakdale Area Volunteer Fire Department,37829,tn,214 Queen Street,423-369-3345
Oliver Springs,TN,morgan,Petros Volunteer Fire Department,37840,tn,9387 Petros Highway,423-324-2465
Wartburg,TN,morgan,Wartburg Fire Department,37887,tn,408 South Kingston Street,423-346-7667
Hornbeak,TN,obion,Fire Department,38232,tn,214 West Main Street,731-538-9626
Obion,TN,obion,Obion Fire Department,38240,tn,220 Palestine Avenue,731-536-5537
Rives,TN,obion,Rives Volunteer Fire Department,38253,tn,3466 West Cross Street,731-536-6321
South Fulton,TN,obion,South Fulton Fire Department,38257,tn,132 Broadway Street,731-479-0213
Troy,TN,obion,Troy Fire Department,38260,tn,118 West Harper Street,731-536-6397
Union,TN,obion,Union City Fire Department,38261,tn,111 North 5th Street,731-885-4851
Livingston,TN,overton,Allons Volunteer Fire Department,38570,tn,311 Old Celina Road,931-823-9638
Alpine,TN,overton,Alpine Fire Department,38543,tn,2827 Jamestown Highway,931-823-3422
Allons,TN,overton,East Clay Volunteer Fire Department,38541,tn,27 Fire Dept,931-823-2507
Livingston,TN,overton,Fairground Volunteer Fire Department,38570,tn,636 Monterey Highway,931-823-1916
Livingston,TN,overton,Fairgrounds Volunteer Fire Department,38570,tn,636 Monterey Highway,931-823-0218
Livingston,TN,overton,Hilham Volunteer Fire Department,38570,tn,132 Old Standing Stone Road,931-823-1233
Livingston,TN,overton,Livingston Fire Department,38570,tn,900 North Church Street,931-823-2853
Crawford,TN,overton,Mountain Volunteer Fire & Rescue,38554,tn,204 Floyd Padgett Lane,931-445-3126
Rickman,TN,overton,Rickman Volunteer Fire Department,38580,tn,3551 Rickman Road,931-498-4357
Monroe,TN,overton,Taylors Cross Roads Volunteer Fire Department,38573,tn,765 Old Stover Road,
Linden,TN,perry,Cedar Creek Volunteer Fire,37096,tn,5430 Highway 128,931-589-3473
Linden,TN,perry,Flatwoods Volunteer Fire Department,37096,tn,10179 Highway 13,
Linden,TN,perry,Linden Volunteer Fire Department,37096,tn,214 West Church Street,931-589-2736
Lobelville,TN,perry,Lobelville Volunteer Fire Department,37097,tn,129 South Main Street,931-593-2286
Linden,TN,perry,Perry County Rescue Squad,37096,tn,237 East Main Street,931-589-2220
Linden,TN,perry,Pineview Volunteer Fire Department,37096,tn,Pineview Hwy 438,931-593-2806
Linden,TN,perry,Pope Volunteer Fire Department,37096,tn,9637 U.s. 412,731-847-0901
Copperhill,TN,polk,Copperhill Volunteer Fire Department,37317,tn,Main St,423-496-7312
Copperhill,TN,polk,East Polk Fire And Rescue Squad,37317,tn,Community Center Dr,423-496-4092
Benton,TN,polk,West Polk County Fire & Rescue,37307,tn,6034 Highway 411,423-338-4539
Baxter,TN,putnam,Baxter Fire Department,38544,tn,410 Elm Street,931-858-2621
Cookeville,TN,putnam,Cookeville Fire Department,38501,tn,45 East Broad Street,931-526-2121
Cookeville,TN,putnam,Dodson Branch Volunteer Fire,38501,tn,135 Zion Road,931-268-3514
Cookeville,TN,putnam,Hardys Chapel Volunteer Fire Department,38506,tn,2275 Standing Stone Highway,931-498-3289
Monterey,TN,putnam,Monterey Fire Department,38574,tn,302 East Commercial Avenue,931-839-3770
Monterey,TN,putnam,Muddy Pond Volunteer Fire Department,38574,tn,3234 Muddy Pond Road,931-445-3036
Cookeville,TN,putnam,Putnam County Fire Department,38501,tn,700 County Services Drive,931-528-1200
Graysville,TN,rhea,Brayton Volunteer Fire Department,37338,tn,11667 Hendon Road,423-554-3137
Graysville,TN,rhea,City Of Graysville Fire Department,37338,tn,151 Mill Street,423-775-3151
Dayton,TN,rhea,Dayton Fire Department,37321,tn,1169 Market Street,423-775-8402
Graysville,TN,rhea,Graysville Volunteer Fire Department,37338,tn,151 Mill Street,423-775-9242
Dayton,TN,rhea,Laurelbrook Fire Department,37321,tn,114 Campus Dr,423-775-3336
Spring City,TN,rhea,Luminary Voluntary Fire Department,37381,tn,13002 Summer City Road,423-533-4215
Evensville,TN,rhea,Rhea County Emergency Operations,37332,tn,8860 Back Valley Road,423-775-2505
Spring City,TN,rhea,Spring City Volunteer Fire Department,37381,tn,Hilleary St,423-365-4591
Oliver Springs,TN,roane,Blair Volunteer Fire Department,37840,tn,1911 Old Harriman Highway,865-435-2032
Kingston,TN,roane,East Roane County Fire Department,37763,tn,853 New Midway Road,865-376-4170
Harriman,TN,roane,Harriman Fire Department,37748,tn,501 Walden Street,865-882-3072
Kingston,TN,roane,Kingston Fire Department,37763,tn,125 West Cumberland Street,865-376-2936
Harriman,TN,roane,Midtown - First District Volunteer Fire Department,37748,tn,623 Old Highway 70,865-882-1118
Oliver Springs,TN,roane,Oliver Springs Fire Department,37840,tn,701 Main Street,865-435-7777
Rockwood,TN,roane,Rockwood Fire Department,37854,tn,111 North Front Street,865-354-3121
Rockwood,TN,roane,West Roane County Volunteer Fire Department,37854,tn,1303 Pumphouse Road,865-354-8201
Adams,TN,robertson,Adams Volunteer Fire Department,37010,tn,7721 Old Highway 41 North,615-696-1267
Cross Plains,TN,robertson,Cross Plains Fire Hall,37049,tn,7622 Highway 25,615-654-9287
Greenbrier,TN,robertson,Greenbrier Fire Department,37073,tn,202 West College Street,615-643-4361
Orlinda,TN,robertson,Orlinda Fire Department,37141,tn,9146 State Highway 49 East,615-654-2389
Ridgetop,TN,robertson,Ridgetop Fire Department,37152,tn,1735 U.s. 41,615-851-4570
Springfield,TN,robertson,Springfield Fire Department,37172,tn,203 Central Avenue East,615-384-4381
White House,TN,robertson,White House Fire Department,37188,tn,120 Business Park Drive,615-672-5338
Smyrna,TN,rutherford,Almaville Volunteer Fire Department,37167,tn,911 1 Mile Lane,615-355-0715
Eagleville,TN,rutherford,Eagleville Fire Department,37060,tn,126 South Main Street,615-274-2922
Lascassas,TN,rutherford,Lascassas Volunteer Fire Department,37085,tn,6531 Lascassas Pike,615-893-2506
La Vergne,TN,rutherford,Lavergne Fire Department,37086,tn,169 Stones River Road,615-793-6223
Murfreesboro,TN,rutherford,Murfreesboro Fire Marshall,37130,tn,220 Northwest Broad Street,615-849-2605
Rockvale,TN,rutherford,Rockvale Volunteer Fire Department,37153,tn,8933 Old Rockvale Rd,615-274-3682
Murfreesboro,TN,rutherford,Rutherford Volunteer Fire Department,37129,tn,810 Old Salem Road,615-907-4086
Murfreesboro,TN,rutherford,Salem Blackman Volunteer Fire Department,37128,tn,3863 Franklin Road,615-895-5066
Smyrna,TN,rutherford,Smyrna Airport Fire Department,37167,tn,644 Fitzhugh Boulevard,615-943-8398
Smyrna,TN,rutherford,Smyrna Fire Department,37167,tn,315 South Lowry Street,615-459-9735
Murfreesboro,TN,rutherford,Southeast Rutherford Volunteer Fire Service,37127,tn,5500 Elam Road,615-895-9840
Murfreesboro,TN,rutherford,Walter Hill Volunteer Fire Department,37129,tn,854 West Jefferson Pike,615-895-9880
Robbins,TN,scott,Clear Fork Area Volunteer Fire Department,37852,tn,5912 Rugby Highway,423-627-4182
Huntsville,TN,scott,Huntsville Fire Department,37756,tn,3053 Baker Highway,423-663-3473
Helenwood,TN,scott,Mid County Volunteer Fire Department,37755,tn,121 Fire Department Lane,423-569-2408
Oneida,TN,scott,Oneida Fire Department,37841,tn,19922 Alberta Street,423-569-8969
Robbins,TN,scott,South Scott County Fire Department,37852,tn,6478 Scott Highway,423-627-4222
Winfield,TN,scott,Winfield Fire Department,37892,tn,24947 Scott Highway,423-569-8464
Dunlap,TN,sequatchie,Dunlap Waterworks,37327,tn,207 Church Road,423-949-2115
Dunlap,TN,sequatchie,Southend Volunteer Fire Department,37327,tn,Dause Community Center Rd,423-949-5678
Sevierville,TN,sevier,Catons Chapel-Richardson Cove,37876,tn,3109 Pittman Center Road,865-428-1177
Sevierville,TN,sevier,English Mountain Vol Fire Department,37876,tn,1564 Wilhite Creek Road,865-429-3729
Gatlinburg,TN,sevier,Gatlinburg Fire Department,37738,tn,309 Reagan Drive,865-436-7274
Kodak,TN,sevier,Northview Volunteer Fire Department,37764,tn,4071 Douglas Dam Road,865-933-9679
Sevierville,TN,sevier,Parrotts Chapel Fire Department,37876,tn,1121 Parrotts Chapel Road,865-774-4471
Pigeon Forge,TN,sevier,Pigeon Forge Fire Department - Station 1,37863,tn,225 Pine Mountain Road,865-429-7381
Gatlinburg,TN,sevier,Pittman Center Community Volunteer Fire Department,37738,tn,3529 E Parkway,865-436-9684
Sevierville,TN,sevier,Sevierville Fire Department,37862,tn,122 Prince Street,865-453-9276
Seymour,TN,sevier,Seymour Volunteer Fire Department Station 1,37865,tn,101 Ford Hill Lane,865-573-7475
Sevierville,TN,sevier,Walden's Creek Volunteer Fire,37876,tn,2828 Goose Gap Road,865-429-8258
Sevierville,TN,sevier,Wears Valley Volunteer Fire,37862,tn,3339 Mattox Cemetery Road,865-428-4232
Arlington,TN,shelby,Arlington Fire Department,38002,tn,11754 Douglass Street,901-867-8905
Memphis,TN,shelby,Bartlett Fire Department,38134,tn,2939 Altruria Road,901-385-5536
Collierville,TN,shelby,Collierville Fire & Rescue,38017,tn,500 Poplar View Parkway,901-457-2400
Germantown,TN,shelby,Germantown Fire Department,38138,tn,7766 Farmington Boulevard,901-757-7268
Memphis,TN,shelby,Memphis Division Of Fire Services,38103,tn,65 South Front Street,901-527-1400
Millington,TN,shelby,Millington City Fire Department,38053,tn,4836 Navy Road,901-872-7851
Memphis,TN,shelby,Rural Metro Fedex Fire Services,38118,tn,2788 Sprankle Avenue,901-797-5100
Memphis,TN,shelby,Shelby County Fire Department,38134,tn,1075 Mullins Station Road,901-386-1728
Carthage,TN,smith,Carthage Fire Hall,37030,tn,213 Spring Street,615-735-0843
Gordonsville,TN,smith,Gordonsville Fire Department,38563,tn,63 East Main Street,615-683-8282
Riddleton,TN,smith,Riddleton-Dixon Springs Volunteer Fire Department,37151,tn,630 Dixon Springs Highway,615-735-3386
Carthage,TN,smith,Smith County Fire Department,37030,tn,901 Main Street North,
Carthage,TN,smith,South Carthage Police Department,37030,tn,106 Main Street South,615-735-2727
Indian Mound,TN,stewart,Indian Mound Volunteer Fire Department,37079,tn,1334 Highway 46,931-232-7383
Dover,TN,stewart,Leatherwood-Brownfield-Short Creek Volunteer Fire Department,37058,tn,405 Leatherwood Bay Road,
Dover,TN,stewart,Stewart County Fire Rescue Station 9,37058,tn,405 Leatherwood Bay Road,
Big Rock,TN,stewart,Stewart County Fire-Rescue,37023,tn,517 Big Rock Road,931-232-0068
Big Rock,TN,stewart,Stewart County Volunteer Fire Service,37023,tn,517 Big Rock Road,931-232-6622
Dover,TN,stewart,Town Of Dover Fire Department,37058,tn,625 Donelson Parkway,931-232-5907
Bristol,TN,sullivan,421 Area Emergency Services,37620,tn,1758 Bristol Caverns Highway,423-878-0054
Bluff,TN,sullivan,Avoca Volunteer Fire Department Inc,37618,tn,183 Beaver Creek Road,423-538-7012
Bluff,TN,sullivan,Bluff City Volunteer Fire Department,37618,tn,4256 Bluff City Highway,423-538-5221
Bristol,TN,sullivan,Bristol Virginia Fire Department,37620,tn,211 Bluff City Highway,276-645-7304
Bluff,TN,sullivan,Bristol Volunteer Fire Department,37618,tn,1244 Weaver Branch Road,850-643-2261
Bristol,TN,sullivan,East Sullivan County Volunteer,37620,tn,3287 Weaver Pike,423-878-2787
Bluff,TN,sullivan,Hickory Tree Volunteer Fire,37618,tn,2363 Hickory Tree Road,423-538-6121
Kingsport,TN,sullivan,Kingsport Fire Department,37660,tn,130 Island Street,423-229-9444
Piney Flats,TN,sullivan,Piney Flats Volunteer Fire Department,37686,tn,125 Industrial Park Road,423-538-7011
Blountville,TN,sullivan,Sullivan County Volunteer Fire Department Number 1,37617,tn,1679 Blountville Boulevard,423-323-3421
Kingsport,TN,sullivan,Sullivan West Volunteer Fire,37660,tn,113 Rosemont Street,423-349-4242
Blountville,TN,sullivan,Tri-Cities Regional Airport,37617,tn,2525 Highway 75,423-325-6000
Kingsport,TN,sullivan,Warriors Path Volunteer Fire,37663,tn,1908 Moreland Drive,423-239-9112
Cottontown,TN,sumner,Cottontown Fire Association,37048,tn,2398 Highway 25,615-206-1300
Gallatin,TN,sumner,Gallatin Fire Department,37066,tn,119 GFD Memorial Boulevard,615-452-2771
Gallatin,TN,sumner,Gallatin Volunteer Fire Department,37066,tn,1051 Old State Highway 109,615-206-9910
Hendersonville,TN,sumner,Hendersonville Fire Department,37075,tn,225 Free Hill Road,615-822-1119
Portland,TN,sumner,Highland Volunteer Fire Department,37148,tn,920 South Broadway,615-323-0008
