city,state,county,name,zip,state2,address,phone
Hulmeville,PA,bucks,Hulmeville Boro Police Department,19047,pa,1009 Pennsylvania Avenue,215-757-1700
Langhorne,PA,bucks,Langhorne Manor Police Department,19047,pa,618 Hulmeville Avenue,215-752-5418
Quakertown,PA,bucks,Lansdale Police Department,18951,pa,35 North 3rd Street,215-368-1801
Feasterville,PA,bucks,Lower Southampton Police Department,19053,pa,1500 Desire Avenue,215-357-1235
Morrisville,PA,bucks,Morrisville Police Department,19067,pa,35 Union Street,215-295-8112
New Britain,PA,bucks,New Britain Borough Police Department,18901,pa,56 Keeley Avenue,215-345-1080
Chalfont,PA,bucks,New Britain Township Police Department,18914,pa,207 Park Avenue,215-822-1919
New Hope,PA,bucks,New Hope Police Department,18938,pa,41 North Main Street,215-862-3033
Newtown,PA,bucks,Newtown Township Police Department,18940,pa,100 Municipal Drive,215-579-1000
Richboro,PA,bucks,Northampton Police Department,18954,pa,50 Township Road,215-322-6111
Sellersville,PA,bucks,Pennridge Regional Police Department,18960,pa,200 Ridge Road,215-257-5104
Perkasie,PA,bucks,Perkasie Borough Police,18944,pa,311 South 9th Street,215-257-6876
Plumsteadville,PA,bucks,Plumstead Township Police Department,18947,pa,5186 Stump Road,215-766-8741
Sarver,PA,butler,Buffalo Twp Police Department,16055,pa,109 Bear Creek Road,724-295-9500
Lyndora,PA,butler,Butler Township Police Department,16045,pa,6 Chesapeake Street,724-285-9600
Cranberry,PA,butler,Cranberry Township Police Department,16066,pa,2525 Rochester Road,724-776-5180
Evans City,PA,butler,Evans City Police Department,16033,pa,220 Wahl Avenue,724-538-8055
Harrisville,PA,butler,Harrisville Borough Police Department,16038,pa,215 South Main Street,724-735-2030
Harmony,PA,butler,Lancaster Township,16037,pa,113 Kings Alley,724-452-7213
Mars,PA,butler,Mars Borough Police Department,16046,pa,598 Spring Avenue,724-625-3310
Valencia,PA,butler,Middlesex Police Department,16059,pa,133 Browns Hill Road,724-898-3533
Butler,PA,butler,Penn Twp Police Department,16002,pa,157 East Airport Road,724-586-1169
Butler,PA,butler,Pennsylvania State Police Troop D,16001,pa,200 New Castle Street,724-284-8100
Portersville,PA,butler,Perry Township Police Department,16051,pa,287 Locust Lane,724-368-8230
Saxonburg,PA,butler,Saxonburg Police Department,16056,pa,420 West Main Street,724-352-6255
Slippery Rock,PA,butler,Slippery Rock Borough Office,16057,pa,306 East Water Street,724-794-6391
Zelienople,PA,butler,Zelienople Borough Police Department,16063,pa,111 West New Castle Street,724-452-3003
Sidman,PA,cambria,Adams Township Police Department,15955,pa,125 Mary Dr,814-487-4712
Ebensburg,PA,cambria,Cambria Township Police Department,15931,pa,184 Municipal Road,814-472-6040
Carrolltown,PA,cambria,Carrolltown Police Department,15722,pa,140 East Carroll Street,814-344-6400
Johnstown,PA,cambria,Conemaugh Township Police Department,15902,pa,142 Janie Street,814-535-6192
Johnstown,PA,cambria,East Taylor Police Department,15909,pa,2402 William Penn Avenue,814-322-3801
Ebensburg,PA,cambria,Ebensburg Borough Police Department,15931,pa,300 West High Street,814-472-8930
Ashville,PA,cambria,Ferndale Police Department,16613,pa,109 Hickory Street,814-288-4131
Hastings,PA,cambria,Hastings Boro Office,16646,pa,207 5th Avenue,814-247-6663
Hastings,PA,cambria,Hastings Borough Police Department,16646,pa,PO Box 559,814-247-8756
Johnstown,PA,cambria,Johnstown Police Department,15901,pa,401 Washington Street,814-533-2074
Lilly,PA,cambria,Lilly Police Department,15938,pa,417 Cleveland Street,814-886-7225
Loretto,PA,cambria,Loretto Police Department,15940,pa,187 Saint Mary Street,814-472-8995
Nanty-Glo,PA,cambria,Nanty Glo Borough Office,15943,pa,1015 1st Street,814-749-0331
Patton,PA,cambria,Patton Police Department,16668,pa,800 4th Avenue,814-674-3650
Cresson,PA,cambria,Sankertown Borough Police Department,16630,pa,301 Pennsylvania Avenue,814-886-6865
South Fork,PA,cambria,South Fork Police Department,15956,pa,507 Maple Street,814-495-9886
Johnstown,PA,cambria,Summerhill Township Police Department,15905,pa,114 Irving Street,814-487-7314
Northern Cambria,PA,cambria,Susquehanna Township Police Department,15714,pa,508 Hillcrest Street,814-948-5735
Johnstown,PA,cambria,Upper Yoder Twp Police,15905,pa,302 Elim Street,814-255-6227
Vintondale,PA,cambria,Vintondale Borough Office,15961,pa,351 Main Street,814-749-0939
Emporium,PA,cameron,Emporium Borough Police Department,15834,pa,421 North Broad Street,814-486-3384
Beaver Meadows,PA,carbon,Beaver Meadows Police Department,18216,pa,100 Broad Street,570-455-1919
Weatherly,PA,carbon,Jim Thorpe Police Department,18255,pa,10 Wilbur Street,570-325-4995
Jim Thorpe,PA,carbon,Jim Thorpe Police Department,18229,pa,421 North Street,570-325-4995
Lake Harmony,PA,carbon,Kidder Township Police Department,18624,pa,1 Lake Drive,570-722-0192
Lansford,PA,carbon,Lehighton Borough Police Department,18232,pa,1 East Ridge Street,610-377-4002
Lehighton,PA,carbon,Lehighton Borough Police Department,18235,pa,1 Constitution Avenue,610-377-4002
Nesquehoning,PA,carbon,Nesquehoning Police Department,18240,pa,114 West Catawissa Street,570-669-9111
Palmerton,PA,carbon,Palmerton Borough Mayor,18071,pa,401 Delaware Avenue,610-826-4055
Summit Hill,PA,carbon,Summit Hill Borough Police Department,18250,pa,116 West Ludlow Street,570-645-7429
Bellefonte,PA,centre,Bellefonte Police Department,16823,pa,236 West Lamb Street,814-353-2320
State College,PA,centre,Ferguson Township Police Department,16801,pa,3147 Research Drive,814-237-1172
State College,PA,centre,Patton Township-Centre County,16803,pa,100 Patton Plaza,814-234-0271
Philipsburg,PA,centre,Philipsburg Police Department,16866,pa,4 North Centre Street,814-342-1956
Thorndale,PA,chester,Caln Township Police Department,19372,pa,253 Municipal Drive,610-383-1821
Downingtown,PA,chester,East Brandywine Township Police,19335,pa,1212 Horseshoe Pike,610-269-4300
Phoenixville,PA,chester,East Pikeland Township Police Department,19460,pa,1158 Rapps Dam Road,610-935-0606
Malvern,PA,chester,East Whiteland Twp Police Department,19355,pa,209 Conestoga Road,610-647-2100
Devon,PA,chester,Easttown Twp Police Department,19333,pa,566 Beaumont Road,610-341-9780
Honey Brook,PA,chester,Honey Brook Township Police Department,19344,pa,495 Suplee Road,610-273-7414
Kennett Square,PA,chester,Kennett Square Police Department,19348,pa,115 North Broad Street,610-444-6020
Malvern,PA,chester,Malvern Police Department,19355,pa,1 East 1st Avenue,610-647-0261
Coatesville,PA,chester,Modena Borough Police Department,19320,pa,5 North Brandywine Avenue,610-384-3500
Avondale,PA,chester,New Garden Police Department,19311,pa,8934 Gap Newport Pike,610-268-2907
Oxford,PA,chester,Oxford Borough Police Department,19363,pa,401 Market Street,610-932-2500
Parkesburg,PA,chester,Parkesburg Police Department,19365,pa,329 West 1st Avenue,610-857-3535
Phoenixville,PA,chester,Phoenixville Police Department,19460,pa,140 Church Street,610-933-1180
Sadsburyville,PA,chester,Sadsbury Township Police Department,19369,pa,2920 Lincoln Highway,610-857-9536
Coatesville,PA,chester,South Coatesville Police Department,19320,pa,134 Modena Road,610-384-3500
Spring City,PA,chester,Spring City Police Department,19475,pa,6 South Church Street,610-948-3456
Berwyn,PA,chester,Tredyffrin Township Police Department,19312,pa,1100 Duportail Road,610-644-3221
Phoenixville,PA,chester,Upper Providence Police Department,19460,pa,1286 Black Rock Road,610-933-7899
Exton,PA,chester,Uwchlan Township Police Department,19341,pa,717 North Ship Road,610-363-6947
Coatesville,PA,chester,Valley Township Police Department,19320,pa,890 Lincoln Highway,610-384-8134
Clarion,PA,clarion,Clarion Borough Police Department,16214,pa,1400 East Main Street,814-226-9140
Knox,PA,clarion,Knox Borough Police,16232,pa,620 South Main Street,814-797-1100
New Bethlehem,PA,clarion,New Bethlehem Police Department,16242,pa,210 Lafayette Street,814-275-1180
Clearfield,PA,clearfield,Clearfield Police Department,16830,pa,14 South Front Street,814-765-7819
Curwensville,PA,clearfield,Curwensville Police Department,16833,pa,900 Susquehanna Avenue,814-236-3858
Osceola Mills,PA,clearfield,Decatur Twp Police Department,16666,pa,575 Fairview Road,814-339-6775
DuBois,PA,clearfield,Du Bois City Police Department,15801,pa,16 West Scribner Avenue,814-371-2323
Lock Haven,PA,clinton,Lock Haven Police Department,17745,pa,20 East Church Street,570-893-5911
Mill Hall,PA,clinton,Mill Hall Police Department,17751,pa,215 Beech Creek Avenue,570-726-4597
Lock Haven,PA,clinton,Pine Creek Township Police Department,17745,pa,31 Municipal Drive,570-753-5672
Renovo,PA,clinton,Renovo Police Department,17764,pa,128 5th Street,570-923-2268
Benton,PA,columbia,Benton Boro Police Department,17814,pa,50 Cully Run Road,570-925-5432
Bloomsburg,PA,columbia,Bloomsburg Police Department,17815,pa,301 East 2nd Street,570-784-4155
Catawissa,PA,columbia,Catawissa Boro Police Department,17820,pa,118 North 3rd Street,570-356-7102
Millville,PA,columbia,Millville Police Department,17846,pa,136 Morehead Avenue,570-458-5661
Orangeville,PA,columbia,Orangeville Area Police,17859,pa,301 Mill Street,570-683-5372
Berwick,PA,columbia,Salem Township Police Department,18603,pa,400 Luzerne Avenue,570-752-3772
Cochranton,PA,crawford,Cochranton Police Department,16314,pa,109 Adams Street,814-425-3039
Conneautville,PA,crawford,Conneautville Police Department,16406,pa,906 Main Street,814-587-6306
Linesville,PA,crawford,Linesville Police Department,16424,pa,103 West Erie Street,814-683-5454
Titusville,PA,crawford,Titusville Police Department,16354,pa,323 North Franklin Street,814-827-1890
Meadville,PA,crawford,West Mead Police Department,16335,pa,1150 Morgan Village Road,814-336-1005
Enola,PA,cumberland,East Pennsboro Township Police Department,17025,pa,98 South Enola Drive,717-732-2608
Camp Hill,PA,cumberland,Lower Allen Township Office,17011,pa,2233 Gettysburg Road,717-975-7575
New Cumberland,PA,cumberland,New Cumberland Police Department,17070,pa,1120 Market Street,717-774-0400
Newville,PA,cumberland,Newville Police Department,17241,pa,4 West Street,717-776-5513
Carlisle,PA,cumberland,North Middleton Police Department,17013,pa,2051 Spring Road,717-243-7910
Shippensburg,PA,cumberland,Shippensburg Police Department,17257,pa,60 West Burd Street,717-532-7361
Camp Hill,PA,cumberland,Shiremanstown Police Department,17011,pa,1 Park Circle,717-737-4356
Mechanicsburg,PA,cumberland,Silver Spring Township Police Department,17050,pa,6475 Carlisle Pike,717-697-0607
Mechanicsburg,PA,cumberland,Upper Allen Police Department,17055,pa,100 Gettysburg Pike,717-795-2445
Lemoyne,PA,cumberland,West Shore Regional Police Department,17043,pa,301 Market Street,717-737-8734
Hershey,PA,dauphin,Derry Township Police Department,17033,pa,229 Hockersville Road,717-534-2202
Halifax,PA,dauphin,Halifax Boro Police Department,17032,pa,203 Armstrong Street,717-896-3168
Steelton,PA,dauphin,Harrisburg Police Bureau,17113,pa,123 North Front Street,717-255-3131
Harrisburg,PA,dauphin,Harrisburg Police Bureau,17101,pa,123 Walnut Street,717-255-3131
Highspire,PA,dauphin,Highspire Police Department,17034,pa,640 Eshelman Street,717-939-9866
Hummelstown,PA,dauphin,Hummelstown Police Department,17036,pa,136 South Hanover Street,717-566-2555
Harrisburg,PA,dauphin,Lower Paxton Township Police Department,17109,pa,425 Prince Street,717-657-5656
Lykens,PA,dauphin,Lykens Police Department,17048,pa,200 Main Street,717-453-7001
Middletown,PA,dauphin,Middletown Borough Police Department,17057,pa,60 West Emaus Street,717-948-3000
Millersburg,PA,dauphin,Millersburg Police Department,17061,pa,101 West Street,717-692-2323
Harrisburg,PA,dauphin,Paxtang Police Department,17111,pa,3423 Derry Street,717-564-0974
Harrisburg,PA,dauphin,Penbrook Police Department,17103,pa,150 South 28th Street,717-232-3844
Middletown,PA,dauphin,Royalton Police Department,17057,pa,101 Northumberland Street,717-944-4831
Harrisburg,PA,dauphin,Susquehanna Twp Police Department,17110,pa,1900 Linglestown Road,717-652-8265
Williamstown,PA,dauphin,Williamstown Police Department,17098,pa,200 South West Street,717-647-2345
Aldan,PA,delaware,Aldan Police Administration,19018,pa,1 West Providence Road,610-626-3553
Aston,PA,delaware,Aston Township Police Department,19014,pa,5021 Pennell Road,610-497-2633
Garnet Valley,PA,delaware,Bethel Township: Police Department,19060,pa,1082 Bethel Road,610-558-0929
Brookhaven,PA,delaware,Brookhaven Police Department,19015,pa,2 Cambridge Road,610-876-6142
Chester,PA,delaware,Chester Police Department,19013,pa,160 East 7th Street,610-447-7931
Collingdale,PA,delaware,Collingdale Police Department,19023,pa,800 Macdade Boulevard,610-586-0502
Darby,PA,delaware,Darby Borough Police Department,19023,pa,821 Summit Street,610-586-1100
Lansdowne,PA,delaware,East Lansdowne Police Department,19050,pa,155 Lexington Avenue,610-259-2308
Eddystone,PA,delaware,Eddystone Police Department,19022,pa,1300 East 12th Street,610-874-9325
Folcroft,PA,delaware,Folcroft Boro Police Department,19032,pa,1555 Elmwood Avenue,610-522-1300
Glenolden,PA,delaware,Glenolden Police Department,19036,pa,38 East Boon Avenue,610-583-1312
Havertown,PA,delaware,Haverford Township Police Department,19083,pa,1010 Darby Road,610-853-1298
Lansdowne,PA,delaware,Lansdowne Police Department,19050,pa,12 East Baltimore Avenue,610-623-0700
Linwood,PA,delaware,Lower Chichester Township Police Department,19061,pa,1410 Market Street,610-485-2760
Marcus Hook,PA,delaware,Marcus Hook Boro Police Department,19061,pa,1015 Green Street,610-485-1611
Broomall,PA,delaware,Marple Township Police,19008,pa,225 South Sproul Road,610-356-1500
Media,PA,delaware,Media Borough Police Department,19063,pa,301 North Jackson Street,610-565-6655
Millbourne,PA,delaware,Millbourne Borough Police Department,19082,pa,11 Park Avenue,610-352-1450
Morton,PA,delaware,Morton Police Department,19070,pa,500 Highland Avenue,610-544-8770
Nether Providence,PA,delaware,Nether Providence Police Department,19086,pa,214 Sykes Lane,610-892-2875
Ridgway,PA,elk,Ridgway Police Department,15853,pa,108 Main Street,814-773-5125
Albion,PA,erie,Albion Police Department,16401,pa,15 Smock Avenue,814-756-4869
Corry,PA,erie,Corry Police Department,16407,pa,20 East South Street,814-664-2222
Edinboro,PA,erie,Edinboro Police Department,16412,pa,124 Meadville Street,814-734-1712
Erie,PA,erie,Erie City Police Department,16501,pa,626 State Street,814-870-1125
Girard,PA,erie,Girard Police Department,16417,pa,34 Main Street West,814-774-2651
Lake City,PA,erie,Lake City Police Department,16423,pa,2352 Main Street,814-774-8341
Erie,PA,erie,Lawrence Park Police Department,16511,pa,4230 Iroquois Avenue,814-898-1634
Erie,PA,erie,Millcreek Police Department,16506,pa,3608 West 26th Street,814-833-7777
North East,PA,erie,North East Police Department,16428,pa,58 East Main Street,814-725-4407
Union City,PA,erie,Union City Police Department,16438,pa,13 South Main Street,814-438-3441
Brownsville,PA,fayette,Brownsville Police Department,15417,pa,200 2nd Street,724-785-7334
Connellsville,PA,fayette,Connellsville Police Department,15425,pa,110 North Arch Street,724-628-2020
Fayette City,PA,fayette,Fayette City Police Department,15438,pa,398 2nd Street,724-326-8811
Masontown,PA,fayette,Masontown Borough Police Department,15461,pa,2 Court Avenue,724-583-7770
Ohiopyle,PA,fayette,Ohiopyle Borough Office,15470,pa,17 Sherman Street,724-329-1662
Perryopolis,PA,fayette,Perryopolis Police Department,15473,pa,312 Independence Street,724-736-0700
Point Marion,PA,fayette,Point Marion Police Department,15474,pa,426 Morgantown Street,724-725-3400
Grindstone,PA,fayette,Redstone Township Police Department,15442,pa,225 Twin Hills Road,724-246-0758
Belle Vernon,PA,fayette,Southwest Regional Police Department,15012,pa,10 Main Street,724-929-8484
Uniontown,PA,fayette,Uniontown Chief of Police,15401,pa,20 North Gallatin Avenue,724-437-3430
Chambersburg,PA,franklin,Chambersburg Police Department,17201,pa,116 South 2nd Street,717-264-4131
Greencastle,PA,franklin,Greencastle Police Department,17225,pa,60 North Washington Street,717-597-2161
Mercersburg,PA,franklin,Mercersburg Police Department,17236,pa,113 South Main Street,717-328-3116
Waynesboro,PA,franklin,Waynesboro Police Department,17268,pa,57 East Main Street,717-762-2131
McConnellsburg,PA,fulton,Mc Connellsburg Police Department,17233,pa,112 Lincoln Way West,717-485-4420
Carmichaels,PA,greene,Cumberland Township Police Department,15320,pa,2121 Roy E Furman Highway,724-966-8296
Waynesburg,PA,greene,Waynesburg Police Department,15370,pa,90 East High Street,724-627-8113
Huntingdon,PA,huntingdon,Huntingdon Boro Police Department,16652,pa,530 Washington Street,814-643-3960
Mount Union,PA,huntingdon,The Mount Union Borough Police Department,17066,pa,9 West Market Street,814-542-8822
Blairsville,PA,indiana,Blairsville Police Department,15717,pa,201 East Market Street,724-459-7555
Cherry Tree,PA,indiana,Cherry Tree Police Department,15724,pa,200 South Main Street,814-743-5356
Indiana,PA,indiana,Indiana Borogh Police Department,15701,pa,80 North 8th Street,724-349-2121
